STARNAME,TWOMASS_NAME,Plate,GSC_Name,TYC_Name,HIP_Name,RA_Final,DEC_Final,GSC_B,GSC_V,TWOMASS_J,TWOMASS_H,TWOMASS_K,SP1,SP2,RPM_LOG_g,Teff,log_g,FeH,GSC_B_E,GSC_V_E,TWOMASS_J_E,TWOMASS_H_E,TWOMASS_K_E,Teff_E,log_g_E,FeH_E,Epoch_0,RA_0,DEC_0,RA_TWOMASS,DEC_TWOMASS,GSC_PM_RA,GSC_PM_DEC,GSC_PM_RA_E,GSC_PM_DEC_E,TYC_B,TYC_B_E,TYC_V,TYC_V_E,HIP_PLX,HIP_PLX_E,HIP_SPTYPE
HIP-016087_BEAM2,TWOMASS-J16401543+3721203,APG_M13,GSC-02588-02530,TYC-2588-02530-1,HIP-016087,250.06431,37.35562,9.434,7.891,5.54,4.93,4.796,K0,K0,Giant,4485,2.5,0,0.019,0.011,0.007,0.011,0.011,105,0,0,2011.24,250.064311,37.35562,250.064319,37.355663,0.6,-9.3,1.6,1.6,9.434,0.019,7.891,0.011,2.04,0.81,K2
HIP-016240_BEAM1,TWOMASS-J16421053+3752320,APG_M13,GSC-03070-01096,TYC-3070-01096-1,HIP-016240,250.54386,37.875553,10.565,9.99,8.887,8.607,8.544,G0,G0,MainSeq,5827,4.4,0,0.035,0.029,0.027,0.007,0.015,105,0,0,2011.24,250.543863,37.875553,250.543894,37.875557,-7.6,10.9,1.9,1.9,10.565,0.035,9.99,0.029,5.7,1.23,F8
HIP-016240_BEAM2,TWOMASS-J16421053+3752320,APG_M13,GSC-03070-01096,TYC-3070-01096-1,HIP-016240,250.54386,37.875553,10.565,9.99,8.887,8.607,8.544,G0,G0,MainSeq,5827,4.4,0,0.035,0.029,0.027,0.007,0.015,105,0,0,2011.24,250.543863,37.875553,250.543894,37.875557,-7.6,10.9,1.9,1.9,10.565,0.035,9.99,0.029,5.7,1.23,F8
HIP-016331_BEAM1,TWOMASS-J16431566+3703036,APG_M13,GSC-02588-02154,TYC-2588-02154-1,HIP-016331,250.81522,37.051181,9.787,8.572,6.691,6.231,6.117,G5,G5,Giant,4979,2.5,0,0.021,0.012,0.007,0.007,0.007,105,0,0,2011.24,250.815219,37.051181,250.815268,37.051003,-14,34.3,1.3,1.4,9.787,0.021,8.572,0.012,6,0.83,K0
HIP-016331_BEAM2,TWOMASS-J16431566+3703036,APG_M13,GSC-02588-02154,TYC-2588-02154-1,HIP-016331,250.81522,37.051181,9.787,8.572,6.691,6.231,6.117,G5,G5,Giant,4979,2.5,0,0.021,0.012,0.007,0.007,0.007,105,0,0,2011.24,250.815219,37.051181,250.815268,37.051003,-14,34.3,1.3,1.4,9.787,0.021,8.572,0.012,6,0.83,K0
HIP-016418_BEAM1,TWOMASS-J16443212+3615251,APG_M13,GSC-02588-01710,TYC-2588-01710-1,HIP-016418,251.13387,36.257017,10.615,8.923,6.246,5.625,5.455,K0,K0,Giant,4437,2.5,0,0.032,0.014,0.009,0.015,0.021,105,0,0,2011.24,251.133868,36.257017,251.133874,36.256977,4.6,1.7,1.7,1.6,10.615,0.032,8.923,0.014,2.32,0.92,K5
HIP-016418_BEAM2,TWOMASS-J16443212+3615251,APG_M13,GSC-02588-01710,TYC-2588-01710-1,HIP-016418,251.13387,36.257017,10.615,8.923,6.246,5.625,5.455,K0,K0,Giant,4437,2.5,0,0.032,0.014,0.009,0.015,0.021,105,0,0,2011.24,251.133868,36.257017,251.133874,36.256977,4.6,1.7,1.7,1.6,10.615,0.032,8.923,0.014,2.32,0.92,K5
HIP-016559_BEAM1,TWOMASS-J16461150+4648446,APG_N6229,GSC-03500-00195,TYC-3500-00195-1,HIP-016559,251.54717,46.813305,10.69,9.812,8.357,7.946,7.909,G5,G5,MainSeq,5312,4.4,0,0.037,0.026,0.007,0.021,0.019,105,0,0,2011.24,251.547166,46.813305,251.54793,46.812393,-148,253.9,1.4,1.4,10.69,0.037,9.812,0.026,12.04,1.64,G0
HIP-016559_BEAM2,TWOMASS-J16461150+4648446,APG_N6229,GSC-03500-00195,TYC-3500-00195-1,HIP-016559,251.54717,46.813305,10.69,9.812,8.357,7.946,7.909,G5,G5,MainSeq,5312,4.4,0,0.037,0.026,0.007,0.021,0.019,105,0,0,2011.24,251.547166,46.813305,251.54793,46.812393,-148,253.9,1.4,1.4,10.69,0.037,9.812,0.026,12.04,1.64,G0
HIP-016731_BEAM1,TWOMASS-J16483552+3700487,APG_M13,GSC-02601-01052,TYC-2601-01052-1,HIP-016731,252.14775,37.01223,9.428,8.488,6.869,6.469,6.41,G8,G8,MainSeq,5198,4.4,0,0.019,0.013,0.013,0.009,0.015,105,0,0,2011.24,252.147748,37.01223,252.148021,37.013531,-58.9,-364.1,1.2,1.4,9.428,0.019,8.488,0.013,30.96,0.76,K7V
HIP-016731_BEAM2,TWOMASS-J16483552+3700487,APG_M13,GSC-02601-01052,TYC-2601-01052-1,HIP-016731,252.14775,37.01223,9.428,8.488,6.869,6.469,6.41,G8,G8,MainSeq,5198,4.4,0,0.019,0.013,0.013,0.009,0.015,105,0,0,2011.24,252.147748,37.01223,252.148021,37.013531,-58.9,-364.1,1.2,1.4,9.428,0.019,8.488,0.013,30.96,0.76,K7V
HIP-016872_BEAM1,TWOMASS-J16502645+4744189,APG_N6229,GSC-03503-00933,TYC-3503-00933-1,HIP-016872,252.60968,47.738419,11.09,9.596,7.343,6.807,6.685,G8,G8,Giant,4672,2.5,0,0.047,0.021,0.015,0.013,0.013,105,0,0,2011.24,252.609684,47.738419,252.610215,47.738586,-112.8,-39.7,1.3,1.2,11.09,0.047,9.596,0.021,32.89,0.94,K5
HIP-016872_BEAM2,TWOMASS-J16502645+4744189,APG_N6229,GSC-03503-00933,TYC-3503-00933-1,HIP-016872,252.60968,47.738419,11.09,9.596,7.343,6.807,6.685,G8,G8,Giant,4672,2.5,0,0.047,0.021,0.015,0.013,0.013,105,0,0,2011.24,252.609684,47.738419,252.610215,47.738586,-112.8,-39.7,1.3,1.2,11.09,0.047,9.596,0.021,32.89,0.94,K5
HIP-017104_BEAM1,TWOMASS-J03395162+4956077,APG_150-04,GSC-03321-01300,TYC-3321-01300-1,HIP-017104,54.965604,49.935208,9.894,9.133,7.893,7.556,7.512,G2,G2,MainSeq,5621,4.4,0,0.027,0.018,0.047,0.041,0.011,105,0,0,2011.08,54.965604,49.935208,54.965121,49.935497,94.8,-101.1,1.5,1.6,9.894,0.027,9.133,0.018,7.32,1.38,G0
HIP-017104_BEAM2,TWOMASS-J03395162+4956077,APG_150-04,GSC-03321-01300,TYC-3321-01300-1,HIP-017104,54.965604,49.935208,9.894,9.133,7.893,7.556,7.512,G2,G2,MainSeq,5621,4.4,0,0.027,0.018,0.047,0.041,0.011,105,0,0,2011.08,54.965604,49.935208,54.965121,49.935497,94.8,-101.1,1.5,1.6,9.894,0.027,9.133,0.018,7.32,1.38,G0
HIP-017300_BEAM1,TWOMASS-J16554108+4735290,APG_N6229,GSC-03503-00738,TYC-3503-00738-1,HIP-017300,253.92112,47.591406,9.128,8.595,7.5,7.221,7.209,F8,F8,MainSeq,5995,4.4,0,0.018,0.014,0.009,0.015,0.015,105,0,0,2011.24,253.921119,47.591406,253.9212,47.591415,-11.5,-3.1,1.3,1.4,9.128,0.018,8.595,0.014,11.11,0.84,F8
HIP-017300_BEAM2,TWOMASS-J16554108+4735290,APG_N6229,GSC-03503-00738,TYC-3503-00738-1,HIP-017300,253.92112,47.591406,9.128,8.595,7.5,7.221,7.209,F8,F8,MainSeq,5995,4.4,0,0.018,0.014,0.009,0.015,0.015,105,0,0,2011.24,253.921119,47.591406,253.9212,47.591415,-11.5,-3.1,1.3,1.4,9.128,0.018,8.595,0.014,11.11,0.84,F8
HIP-017308_BEAM1,TWOMASS-J16554828+4739261,APG_N6229,GSC-03503-00918,TYC-3503-00918-1,HIP-017308,253.95095,47.657863,12.226,10.725,8.366,7.736,7.664,K5,K5,MainSeq,4392,4.4,0,0.141,0.054,0.027,0.013,9.995,105,0,0,2011.24,253.950947,47.657863,253.951204,47.657272,-56.9,172.1,2.6,2.3,12.226,0.141,10.725,0.054,24.29,1.52,K5
HIP-017308_BEAM2,TWOMASS-J16554828+4739261,APG_N6229,GSC-03503-00918,TYC-3503-00918-1,HIP-017308,253.95095,47.657863,12.226,10.725,8.366,7.736,7.664,K5,K5,MainSeq,4392,4.4,0,0.141,0.054,0.027,0.013,9.995,105,0,0,2011.24,253.950947,47.657863,253.951204,47.657272,-56.9,172.1,2.6,2.3,12.226,0.141,10.725,0.054,24.29,1.52,K5
HIP-018687_BEAM1,TWOMASS-J17125513+4219546,APG_M92,GSC-03081-01154,TYC-3081-01154-1,HIP-018687,258.22518,42.330728,11.582,10.256,7.55,6.918,6.763,K5,K5,MainSeq,4283,4.4,0,0.075,0.039,0.013,0.015,0.015,105,0,0,2011.33,258.225177,42.330728,258.229726,42.331841,-1020.9,-339.3,1.3,1.2,11.582,0.075,10.256,0.039,41.97,4.53,M1V:
HIP-018687_BEAM2,TWOMASS-J17125513+4219546,APG_M92,GSC-03081-01154,TYC-3081-01154-1,HIP-018687,258.22518,42.330728,11.582,10.256,7.55,6.918,6.763,K5,K5,MainSeq,4283,4.4,0,0.075,0.039,0.013,0.015,0.015,105,0,0,2011.33,258.225177,42.330728,258.229726,42.331841,-1020.9,-339.3,1.3,1.2,11.582,0.075,10.256,0.039,41.97,4.53,M1V:
HIP-019049_BEAM1,TWOMASS-J17172473+4228453,APG_M92,GSC-03081-00415,TYC-3081-00415-1,HIP-019049,259.35319,42.479183,9.752,8.513,6.536,6.026,5.889,G8,G8,Giant,4791,2.5,0,0.022,0.013,0.015,0.025,0.009,105,0,0,2011.33,259.353186,42.479183,259.353062,42.479256,24.1,-39.7,0.8,0.8,9.752,0.022,8.513,0.013,2.37,0.83,K0
HIP-019049_BEAM2,TWOMASS-J17172473+4228453,APG_M92,GSC-03081-00415,TYC-3081-00415-1,HIP-019049,259.35319,42.479183,9.752,8.513,6.536,6.026,5.889,G8,G8,Giant,4791,2.5,0,0.022,0.013,0.015,0.025,0.009,105,0,0,2011.33,259.353186,42.479183,259.353062,42.479256,24.1,-39.7,0.8,0.8,9.752,0.022,8.513,0.013,2.37,0.83,K0
HIP-019122_BEAM1,TWOMASS-J17182437+4319309,APG_M92,GSC-03085-00999,TYC-3085-00999-1,HIP-019122,259.60147,43.325195,10.096,8.759,6.74,6.223,6.115,G5,G5,Giant,4819,2.5,0,0.028,0.015,0.015,0.021,0.017,105,0,0,2011.33,259.60147,43.325195,259.601556,43.325264,-25.9,-11.6,1,1,10.096,0.028,8.759,0.015,4.01,0.84,K0
HIP-019122_BEAM2,TWOMASS-J17182437+4319309,APG_M92,GSC-03085-00999,TYC-3085-00999-1,HIP-019122,259.60147,43.325195,10.096,8.759,6.74,6.223,6.115,G5,G5,Giant,4819,2.5,0,0.028,0.015,0.015,0.021,0.017,105,0,0,2011.33,259.60147,43.325195,259.601556,43.325264,-25.9,-11.6,1,1,10.096,0.028,8.759,0.015,4.01,0.84,K0
HIP-021943_BEAM1,TWOMASS-J04430025+5737510,APG_150+08,GSC-03741-00120,TYC-3741-00120-1,HIP-021943,70.751042,57.630857,10.665,9.31,7.003,6.532,6.378,G8,G8,Giant,4719,2.5,0,0.031,0.016,0.011,0.011,0.009,105,0,0,2011.08,70.751042,57.630857,70.751054,57.630836,-8.8,1,1.2,1.4,10.665,0.031,9.31,0.016,2.49,1.82,K2
HIP-021943_BEAM2,TWOMASS-J04430025+5737510,APG_150+08,GSC-03741-00120,TYC-3741-00120-1,HIP-021943,70.751042,57.630857,10.665,9.31,7.003,6.532,6.378,G8,G8,Giant,4719,2.5,0,0.031,0.016,0.011,0.011,0.009,105,0,0,2011.08,70.751042,57.630857,70.751054,57.630836,-8.8,1,1.2,1.4,10.665,0.031,9.31,0.016,2.49,1.82,K2
HIP-022180_BEAM1,TWOMASS-J04462030+3913401,APG_165-04,GSC-02893-00182,TYC-2893-00182-1,HIP-022180,71.584682,39.227739,10.247,8.68,6.096,5.516,5.348,K0,K0,Giant,4558,2.5,0,0.038,0.018,0.003,0.015,0.021,105,0,0,2011.08,71.584682,39.227739,71.58462,39.227829,6.3,-25.5,1.2,1.2,10.247,0.038,8.68,0.018,5.01,1.55,K5
HIP-022180_BEAM2,TWOMASS-J04462030+3913401,APG_165-04,GSC-02893-00182,TYC-2893-00182-1,HIP-022180,71.584682,39.227739,10.247,8.68,6.096,5.516,5.348,K0,K0,Giant,4558,2.5,0,0.038,0.018,0.003,0.015,0.021,105,0,0,2011.08,71.584682,39.227739,71.58462,39.227829,6.3,-25.5,1.2,1.2,10.247,0.038,8.68,0.018,5.01,1.55,K5
HIP-022339_BEAM1,TWOMASS-J04483842+5823230,APG_150+08,GSC-03745-00878,TYC-3745-00878-1,HIP-022339,72.160114,58.389551,8.983,7.781,5.826,5.299,5.152,G8,G8,Giant,4747,2.5,0,0.016,0.01,0.011,0.017,0.011,105,0,0,2011.08,72.160114,58.389551,72.160124,58.389748,-9.5,-57.2,1.1,1.3,8.983,0.016,7.781,0.01,8.01,0.91,K0III
HIP-022339_BEAM2,TWOMASS-J04483842+5823230,APG_150+08,GSC-03745-00878,TYC-3745-00878-1,HIP-022339,72.160114,58.389551,8.983,7.781,5.826,5.299,5.152,G8,G8,Giant,4747,2.5,0,0.016,0.01,0.011,0.017,0.011,105,0,0,2011.08,72.160114,58.389551,72.160124,58.389748,-9.5,-57.2,1.1,1.3,8.983,0.016,7.781,0.01,8.01,0.91,K0III
HIP-022661_BEAM1,TWOMASS-J04522782+3917030,APG_165-04,GSC-02894-00225,TYC-2894-00225-1,HIP-022661,73.116181,39.283943,9.562,8.028,5.623,5.083,4.891,K0,K0,Giant,4490,2.5,0,0.03,0.015,0.007,0.005,0.011,105,0,0,2011.08,73.116181,39.283943,73.115924,39.284191,45.6,-51.6,1.3,1.3,9.562,0.03,8.028,0.015,4.15,1.24,K1III-IV
HIP-022661_BEAM2,TWOMASS-J04522782+3917030,APG_165-04,GSC-02894-00225,TYC-2894-00225-1,HIP-022661,73.116181,39.283943,9.562,8.028,5.623,5.083,4.891,K0,K0,Giant,4490,2.5,0,0.03,0.015,0.007,0.005,0.011,105,0,0,2011.08,73.116181,39.283943,73.115924,39.284191,45.6,-51.6,1.3,1.3,9.562,0.03,8.028,0.015,4.15,1.24,K1III-IV
HIP-024385_BEAM1,TWOMASS-J05135340+2453288,APG_180-08,GSC-01850-00867,TYC-1850-00867-1,HIP-024385,78.472394,24.89129,9.897,9.313,7.967,7.773,7.662,G2,G2,MainSeq,5777,4.4,0,0.027,0.021,0.027,0.029,0.015,105,0,0,2011.08,78.472394,24.89129,78.47251,24.891357,-14.6,-14.6,0.9,0.9,9.897,0.027,9.313,0.021,3.5,1.48,F8
HIP-024385_BEAM2,TWOMASS-J05135340+2453288,APG_180-08,GSC-01850-00867,TYC-1850-00867-1,HIP-024385,78.472394,24.89129,9.897,9.313,7.967,7.773,7.662,G2,G2,MainSeq,5777,4.4,0,0.027,0.021,0.027,0.029,0.015,105,0,0,2011.08,78.472394,24.89129,78.47251,24.891357,-14.6,-14.6,0.9,0.9,9.897,0.027,9.313,0.021,3.5,1.48,F8
HIP-024487_BEAM1,TWOMASS-J05151503+2349498,APG_180-08,GSC-01846-02328,TYC-1846-02328-1,HIP-024487,78.812635,23.830486,10.47,9.085,6.315,5.703,5.579,K0,K0,Giant,4592,2.5,0,0.04,0.02,0.007,0.041,0.007,105,0,0,2011.08,78.812635,23.830486,78.812639,23.830519,-11.4,-6,0.9,0.9,10.47,0.04,9.085,0.02,4.31,1.23,K0
HIP-024487_BEAM2,TWOMASS-J05151503+2349498,APG_180-08,GSC-01846-02328,TYC-1846-02328-1,HIP-024487,78.812635,23.830486,10.47,9.085,6.315,5.703,5.579,K0,K0,Giant,4592,2.5,0,0.04,0.02,0.007,0.041,0.007,105,0,0,2011.08,78.812635,23.830486,78.812639,23.830519,-11.4,-6,0.9,0.9,10.47,0.04,9.085,0.02,4.31,1.23,K0
HIP-024489_BEAM1,TWOMASS-J05151574+2457482,APG_180-08,GSC-01850-00699,TYC-1850-00699-1,HIP-024489,78.815608,24.963279,10.191,9.625,8.435,8.188,8.134,G0,G0,MainSeq,5894,4.4,0,0.031,0.027,0.009,0.015,0.013,105,0,0,2011.08,78.815608,24.963279,78.815597,24.963402,10.5,-27.5,1.2,1.2,10.191,0.031,9.625,0.027,6.34,1.52,G0
HIP-024489_BEAM2,TWOMASS-J05151574+2457482,APG_180-08,GSC-01850-00699,TYC-1850-00699-1,HIP-024489,78.815608,24.963279,10.191,9.625,8.435,8.188,8.134,G0,G0,MainSeq,5894,4.4,0,0.031,0.027,0.009,0.015,0.013,105,0,0,2011.08,78.815608,24.963279,78.815597,24.963402,10.5,-27.5,1.2,1.2,10.191,0.031,9.625,0.027,6.34,1.52,G0
HIP-024705_BEAM1,TWOMASS-J05175815+2503530,APG_180-08,GSC-01850-01651,TYC-1850-01651-1,HIP-024705,79.492442,25.064599,10.542,9.934,8.74,8.434,8.368,G2,G2,MainSeq,5678,4.4,0,0.042,0.035,0.027,0.007,0.037,105,0,0,2011.08,79.492442,25.064599,79.492329,25.064728,32.2,-39,1.1,1.1,10.542,0.042,9.934,0.035,4.64,1.6,G0
HIP-024705_BEAM2,TWOMASS-J05175815+2503530,APG_180-08,GSC-01850-01651,TYC-1850-01651-1,HIP-024705,79.492442,25.064599,10.542,9.934,8.74,8.434,8.368,G2,G2,MainSeq,5678,4.4,0,0.042,0.035,0.027,0.007,0.037,105,0,0,2011.08,79.492442,25.064599,79.492329,25.064728,32.2,-39,1.1,1.1,10.542,0.042,9.934,0.035,4.64,1.6,G0
HIP-024775_BEAM1,TWOMASS-J05184175+4407189,APG_165+04,GSC-02908-01225,TYC-2908-01225-1,HIP-024775,79.673906,44.121879,10.125,8.693,6.37,5.79,5.632,K0,K0,Giant,4504,2.5,0,0.032,0.016,0.019,0.011,0.009,105,0,0,2011.08,79.673906,44.121879,79.67397,44.121922,-3.9,-4.4,0.9,0.9,10.125,0.032,8.693,0.016,2.25,1.14,K2
HIP-024775_BEAM2,TWOMASS-J05184175+4407189,APG_165+04,GSC-02908-01225,TYC-2908-01225-1,HIP-024775,79.673906,44.121879,10.125,8.693,6.37,5.79,5.632,K0,K0,Giant,4504,2.5,0,0.032,0.016,0.019,0.011,0.009,105,0,0,2011.08,79.673906,44.121879,79.67397,44.121922,-3.9,-4.4,0.9,0.9,10.125,0.032,8.693,0.016,2.25,1.14,K2
HIP-024994_BEAM1,TWOMASS-J05210949+2413183,APG_180-08,GSC-01847-00145,TYC-1847-00145-1,HIP-024994,80.28965,24.221635,12.042,11.085,9.007,8.649,8.542,K0,K0,MainSeq,4980,4.4,0,0.15,0.095,0.025,0.015,0.018,105,0,0,2011.08,80.28965,24.221635,80.28956,24.221767,20,-26.3,1.7,1.8,12.042,0.15,11.085,0.095,4.31,2.26,G0
HIP-024994_BEAM2,TWOMASS-J05210949+2413183,APG_180-08,GSC-01847-00145,TYC-1847-00145-1,HIP-024994,80.28965,24.221635,12.042,11.085,9.007,8.649,8.542,K0,K0,MainSeq,4980,4.4,0,0.15,0.095,0.025,0.015,0.018,105,0,0,2011.08,80.28965,24.221635,80.28956,24.221767,20,-26.3,1.7,1.8,12.042,0.15,11.085,0.095,4.31,2.26,G0
HIP-028314_BEAM1,TWOMASS-J05585772+1421070,APG_195-04,GSC-00728-02394,TYC-0728-02394-1,HIP-028314,89.740566,14.351926,10.215,8.661,6.297,5.718,5.547,K0,K0,Giant,4471,2.5,0,0.036,0.017,0.013,0.013,0.011,105,0,0,2011.08,89.740566,14.351926,89.740537,14.351954,-2,-7.9,1,1,10.215,0.036,8.661,0.017,2.37,1.3,K0
HIP-028314_BEAM2,TWOMASS-J05585772+1421070,APG_195-04,GSC-00728-02394,TYC-0728-02394-1,HIP-028314,89.740566,14.351926,10.215,8.661,6.297,5.718,5.547,K0,K0,Giant,4471,2.5,0,0.036,0.017,0.013,0.013,0.011,105,0,0,2011.08,89.740566,14.351926,89.740537,14.351954,-2,-7.9,1,1,10.215,0.036,8.661,0.017,2.37,1.3,K0
HIP-028397_BEAM1,TWOMASS-J19073704+2756471,APG_060+08,GSC-02131-03225,TYC-2131-03225-1,HIP-028397,286.9045,27.946455,9.489,8.845,7.687,7.404,7.336,G0,G0,MainSeq,5828,4.4,0,0.018,0.014,0.031,0.051,0.015,105,0,0,2011.41,286.904496,27.946455,286.904345,27.946423,39.1,5.1,1.1,1,9.489,0.018,8.845,0.014,14.79,1.05,F8
HIP-028397_BEAM2,TWOMASS-J19073704+2756471,APG_060+08,GSC-02131-03225,TYC-2131-03225-1,HIP-028397,286.9045,27.946455,9.489,8.845,7.687,7.404,7.336,G0,G0,MainSeq,5828,4.4,0,0.018,0.014,0.031,0.051,0.015,105,0,0,2011.41,286.904496,27.946455,286.904345,27.946423,39.1,5.1,1.1,1,9.489,0.018,8.845,0.014,14.79,1.05,F8
HIP-028431_BEAM1,TWOMASS-J06001501+1507518,APG_195-04,NO_GSC_ID,TYC-1313-00318-1,HIP-028431,90.062521,15.131064,9.588,7.649,4.604,3.892,3.811,K0,K0,Giant,4432,2.5,0,0.023,0.011,0.198,0.216,0.236,105,0,0,2011.08,90.062521,15.131064,90.062561,15.131066,0.6,-3,1.1,1.1,9.588,0.023,7.649,0.011,2.09,0.99,K3Ib
HIP-028431_BEAM2,TWOMASS-J06001501+1507518,APG_195-04,NO_GSC_ID,TYC-1313-00318-1,HIP-028431,90.062521,15.131064,9.588,7.649,4.604,3.892,3.811,K0,K0,Giant,4432,2.5,0,0.023,0.011,0.198,0.216,0.236,105,0,0,2011.08,90.062521,15.131064,90.062561,15.131066,0.6,-3,1.1,1.1,9.588,0.023,7.649,0.011,2.09,0.99,K3Ib
HIP-028445_BEAM1,TWOMASS-J06002147+3125482,APG_180+04,GSC-02419-00234,TYC-2419-00234-1,HIP-028445,90.089951,31.429129,10.576,9.516,7.862,7.447,7.308,K0,K0,MainSeq,4957,4.4,0,0.031,0.019,0.019,0.015,0.011,105,0,0,2011.08,90.089951,31.429129,90.089483,31.430058,136.3,-302.1,1.3,1.3,10.576,0.031,9.516,0.019,21.69,1.73,K2
HIP-028445_BEAM2,TWOMASS-J06002147+3125482,APG_180+04,GSC-02419-00234,TYC-2419-00234-1,HIP-028445,90.089951,31.429129,10.576,9.516,7.862,7.447,7.308,K0,K0,MainSeq,4957,4.4,0,0.031,0.019,0.019,0.015,0.011,105,0,0,2011.08,90.089951,31.429129,90.089483,31.430058,136.3,-302.1,1.3,1.3,10.576,0.031,9.516,0.019,21.69,1.73,K2
HIP-028502_BEAM1,TWOMASS-J06010135+3213301,APG_180+04,GSC-02423-00214,TYC-2423-00214-1,HIP-028502,90.255772,32.22453,10.777,9.811,8.047,7.598,7.493,K0,K0,MainSeq,4907,4.4,0,0.041,0.027,0.013,0.043,0.019,105,0,0,2011.08,90.255772,32.22453,90.255659,32.225052,28.2,-173.5,1.5,1.6,10.777,0.041,9.811,0.027,20.33,1.9,G5
HIP-028502_BEAM2,TWOMASS-J06010135+3213301,APG_180+04,GSC-02423-00214,TYC-2423-00214-1,HIP-028502,90.255772,32.22453,10.777,9.811,8.047,7.598,7.493,K0,K0,MainSeq,4907,4.4,0,0.041,0.027,0.013,0.043,0.019,105,0,0,2011.08,90.255772,32.22453,90.255659,32.225052,28.2,-173.5,1.5,1.6,10.777,0.041,9.811,0.027,20.33,1.9,G5
HIP-028575_BEAM1,TWOMASS-J06015054+3119366,APG_180+04,GSC-02419-00265,TYC-2419-00265-1,HIP-028575,90.460684,31.326781,9.165,7.906,6.025,5.516,5.395,G5,G5,Giant,4862,2.5,0,0.018,0.011,0.029,0.029,0.013,105,0,0,2011.08,90.460684,31.326781,90.460607,31.326859,20.9,-19.1,0.9,0.9,9.165,0.018,7.906,0.011,4.77,1.17,G5
HIP-028575_BEAM2,TWOMASS-J06015054+3119366,APG_180+04,GSC-02419-00265,TYC-2419-00265-1,HIP-028575,90.460684,31.326781,9.165,7.906,6.025,5.516,5.395,G5,G5,Giant,4862,2.5,0,0.018,0.011,0.029,0.029,0.013,105,0,0,2011.08,90.460684,31.326781,90.460607,31.326859,20.9,-19.1,0.9,0.9,9.165,0.018,7.906,0.011,4.77,1.17,G5
HIP-028890_BEAM1,TWOMASS-J06055828+3157026,APG_180+04,GSC-02423-00815,TYC-2423-00815-1,HIP-028890,91.492944,31.950606,9.094,7.712,5.659,5.16,4.979,G8,G8,Giant,4699,2.5,0,0.02,0.012,0.007,0.015,0.011,105,0,0,2011.08,91.492944,31.950606,91.492854,31.950729,-1.5,-29.3,1.1,1.1,9.094,0.02,7.712,0.012,4.28,0.98,G5
HIP-028890_BEAM2,TWOMASS-J06055828+3157026,APG_180+04,GSC-02423-00815,TYC-2423-00815-1,HIP-028890,91.492944,31.950606,9.094,7.712,5.659,5.16,4.979,G8,G8,Giant,4699,2.5,0,0.02,0.012,0.007,0.015,0.011,105,0,0,2011.08,91.492944,31.950606,91.492854,31.950729,-1.5,-29.3,1.1,1.1,9.094,0.02,7.712,0.012,4.28,0.98,G5
HIP-029615_BEAM1,TWOMASS-J06142729+3228223,APG_180+08,GSC-02424-00512,TYC-2424-00512-1,HIP-029615,93.613614,32.472677,9.9,9.057,7.872,7.587,7.509,G2,G2,MainSeq,5710,4.4,0,0.028,0.02,0.013,0.023,0.039,105,0,0,2011.08,93.613614,32.472677,93.613721,32.47287,-22.9,-54.1,1.1,1.1,9.9,0.028,9.057,0.02,8.23,1.24,G0
HIP-029615_BEAM2,TWOMASS-J06142729+3228223,APG_180+08,GSC-02424-00512,TYC-2424-00512-1,HIP-029615,93.613614,32.472677,9.9,9.057,7.872,7.587,7.509,G2,G2,MainSeq,5710,4.4,0,0.028,0.02,0.013,0.023,0.039,105,0,0,2011.08,93.613614,32.472677,93.613721,32.47287,-22.9,-54.1,1.1,1.1,9.9,0.028,9.057,0.02,8.23,1.24,G0
HIP-029815_BEAM1,TWOMASS-J06164348+3214337,APG_180+08,GSC-02424-00356,TYC-2424-00356-1,HIP-029815,94.181089,32.242762,9.318,8.709,7.644,7.339,7.281,G0,G0,MainSeq,5794,4.4,0,0.02,0.014,0.031,0.019,0.011,105,0,0,2011.08,94.181089,32.242762,94.181168,32.242706,-21.8,10.1,1,1.1,9.318,0.02,8.709,0.014,15.61,1.26,G0
HIP-029815_BEAM2,TWOMASS-J06164348+3214337,APG_180+08,GSC-02424-00356,TYC-2424-00356-1,HIP-029815,94.181089,32.242762,9.318,8.709,7.644,7.339,7.281,G0,G0,MainSeq,5794,4.4,0,0.02,0.014,0.031,0.019,0.011,105,0,0,2011.08,94.181089,32.242762,94.181168,32.242706,-21.8,10.1,1,1.1,9.318,0.02,8.709,0.014,15.61,1.26,G0
HIP-030203_BEAM1,TWOMASS-J19282392+2637026,APG_060+04,GSC-02133-02153,TYC-2133-02153-1,HIP-030203,292.09971,26.617468,9.738,9.123,7.974,7.753,7.676,F8,F8,MainSeq,5998,4.4,0,0.019,0.015,0.009,0.025,0.007,105,0,0,2011.41,292.099706,26.617468,292.099669,26.617407,7,21.3,1.3,1.2,9.738,0.019,9.123,0.015,8.96,1.35,G0
HIP-030203_BEAM2,TWOMASS-J19282392+2637026,APG_060+04,GSC-02133-02153,TYC-2133-02153-1,HIP-030203,292.09971,26.617468,9.738,9.123,7.974,7.753,7.676,F8,F8,MainSeq,5998,4.4,0,0.019,0.015,0.009,0.025,0.007,105,0,0,2011.41,292.099706,26.617468,292.099669,26.617407,7,21.3,1.3,1.2,9.738,0.019,9.123,0.015,8.96,1.35,G0
